scope,source_dataset,target_dataset,category,direction,source_label,target_label,loss_mode,attack_train_fraction,attack_train_image_count,evaluation_attacked_image_count,noise_file,noise_tensor_key,sample_ids_key,alignment_rule,artifact_sha256,protocol_split_sha256,image_size,epsilon,step_size,optimization_steps,effective_batch_size,configured_micro_batch_size,application_order
per_image,visa,visa,candle,normal_to_abnormal,0,1,local,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__local/candle.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,50366a45a6a4d8f3ddf7fe51db69cca6da554645ff2db6591c61ae9b6d22f336,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,capsules,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/capsules.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,724355741d9c200e7f998bf215850991d31e27f6d37f702015d1b01efb291f5d,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,capsules,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/capsules.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,26ef99b760a1a8e8cf8174ca15e882ed2506bf5b943fd479c004d86b10b747e4,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,capsules,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/capsules.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,de42ad83869da3224b8dbb47510851ad7919f9a774f568326fee9154e6929f18,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,capsules,normal_to_abnormal,0,1,combined,0.0,0,30,noises/visa/perturbations/per_image__normal_to_abnormal__combined/capsules.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,29a52e379c90b23fe2e901c9d9569d0512c470b0c9add87bb854ff704fe52044,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,capsules,normal_to_abnormal,0,1,global,0.0,0,30,noises/visa/perturbations/per_image__normal_to_abnormal__global/capsules.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,cbdc0b69b8f8f227c872e3171ae7a3ec3ddd0e1e5b013388d478e5cd1aed29c5,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,capsules,normal_to_abnormal,0,1,local,0.0,0,30,noises/visa/perturbations/per_image__normal_to_abnormal__local/capsules.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,aec430b17d2d9850057a31f30e0f972ecd1c346f80135080b7cb97e74cf3122d,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,cashew,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/cashew.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,5b51d5ef7e3dd814493d8dd23b7155b8ccf7732e7c83c9688b35de135bbdd46f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,cashew,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/cashew.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,28c47374fd40649e83dd146e38ae6672c26cc59dead37621824e1ef2228921b8,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,cashew,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/cashew.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,0da44860aaa16b92a5ef172a9f31352d1a191b44e238dc805e28072d16c21e71,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,cashew,normal_to_abnormal,0,1,combined,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__combined/cashew.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,0b1ae8f6b7e75cb57a15c1ad5f36a64108211560a9378d02c94e57054afbe932,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,cashew,normal_to_abnormal,0,1,global,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__global/cashew.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,d42e1345db7f70aa5e119e0f596e2a4b749817bd19a728cd25fe7af9841ffee3,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,cashew,normal_to_abnormal,0,1,local,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__local/cashew.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,444f75cd4d7b54064a196bb1a8481b8be386130506507ad8010b1b8ab63998b7,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,chewinggum,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/chewinggum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,ed59dae27bd2c6c3b8759e08a6f99d3527e751ddb48cc215eec6b999f2bae29d,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,chewinggum,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/chewinggum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,ab02bd5635ae8ae2d36c1e021d59ce3a9c373306ade9ab7c802bc7df2be445a9,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,chewinggum,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/chewinggum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,097e3142fb1ddc6c5e5c5268bb9a01130e5ae7d707b6d83142c43c1184cdbccf,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,chewinggum,normal_to_abnormal,0,1,combined,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__combined/chewinggum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,fd43941ac5993eb745ead48f3c6f7a8111550e6ee501e39944cea2880a42dc93,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,chewinggum,normal_to_abnormal,0,1,global,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__global/chewinggum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,dd726fbcf889afb57a54e9c8a2e58f3ab9148ca4672fea0398b2aeb064149eda,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,chewinggum,normal_to_abnormal,0,1,local,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__local/chewinggum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,59d4041c46d1805772230cec26c592cded2f26d3fc00b02ce1398ed34630906a,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,fryum,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,1338f3444c7881de42abec5124f7eb56c24441eba83a9bb8fb2ec2f28c5ec712,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,fryum,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,966e005fa1e504c76332d66790facd2fcb2825ee3e446b84f9348148ae49a90a,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,fryum,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,f9b4779100b37bede10f846ff90fe8a69456c35f0607723d3bc2950fb0e880b6,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,fryum,normal_to_abnormal,0,1,combined,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__combined/fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,b4a7974437573297ea2e3f68e1640b52a5f73ef820612b066c7e7a8c880470a2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,fryum,normal_to_abnormal,0,1,global,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__global/fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,e4d882dc267255f820049222f59621ace408fadb8bb7947bc3817262e8a49efc,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,fryum,normal_to_abnormal,0,1,local,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__local/fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,9a1f9e98b231b7f5269a60275e6f595d29e61263eb8f37956b191704ced9e216,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni1,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/macaroni1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,af7ccb996356e4a83868bd9e6d408d81cb9bc1bdf8a0732ce0a3980ff49ca10f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni1,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/macaroni1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,5b9fff181d49dc7995797b2ea138b7225f85136f24636c7ba59a000e5b3702d9,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni1,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/macaroni1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,3ec12049d617b648e5af7bdcca4d97c78a998d460fd4334c94fd6ec490c61663,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni1,normal_to_abnormal,0,1,combined,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__combined/macaroni1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,fe4dd27ec32760a6764f9f2dffb0a474dafb607292ab846d26d9e92f60a789dd,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni1,normal_to_abnormal,0,1,global,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__global/macaroni1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,aa6405706402d635b847b8070f5362ddcc7ea40dbe8c93eeedc1d4408a3250d5,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni1,normal_to_abnormal,0,1,local,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__local/macaroni1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,794e13573a94a20a3ba36ed65c98cf5780234aab034558a1799b0c24bf9a8757,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni2,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/macaroni2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,70b57447e4c413df6a2801a6fe6bd0f6c8df91c14ee4c6e94a367438e26d0390,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni2,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/macaroni2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,c551b7519304dfe52db6cec4e75f2f6b187f13fa42617c0ddbf5be2daa06b2d8,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni2,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/macaroni2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,9d834d88d35e37225c01c7a20c7b789d358b96e3e4cfe0ea0cacba2a6e6ed565,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni2,normal_to_abnormal,0,1,combined,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__combined/macaroni2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,2455c503332c354151812fd077acb4e6b10e2b07e008bc598b6d80f80358f80f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni2,normal_to_abnormal,0,1,global,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__global/macaroni2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,4b10c8e17cfe5ec4f305564dc6652934bf577ebf346156aadb1a534e9b90517f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,macaroni2,normal_to_abnormal,0,1,local,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__local/macaroni2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,76995915c854d5eead61392fdb8b32eef90ee0f67748bfa1f93b7062b25ebfb2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb1,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/pcb1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,41ab151a1db3cc58e5f235d8c256511f42f49ef300888198d6751e43074bf9a9,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb1,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/pcb1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,0cea274a41389ee9b6f5cb2f61a12d867220ce3eacadc9ab66a804a2069970ff,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb1,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/pcb1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,bc9bcff41a94cdfc613cd05d78aedcf4dd1868bbabb1cffaacb4f6891efe9e11,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb1,normal_to_abnormal,0,1,combined,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__combined/pcb1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,eb753404c6bbaf83747730d88e40930c899a7dcab4b6034af4c21c7178bcdc37,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb1,normal_to_abnormal,0,1,global,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__global/pcb1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,1a1df852028f2829249a91e27e0cdb5e91b5c665592632c866df0fed97742cf0,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb1,normal_to_abnormal,0,1,local,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__local/pcb1.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,6080f44744f0f741bdba693074c62f84518ad3ea2be1dc6f0a27da1e94a9f366,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb2,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/pcb2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,4e80145f628c78e592641c39fd8208c0f8af79da9256c0c75e2adf970b3837de,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb2,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/pcb2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,5a9a998bd9a178c5c34b31f6dbbb52248fd7d71eb0f0551e0c053f52c45a7449,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb2,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/pcb2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,935427bca7823735231d75b81d082ce6836c416446371cc3452c2cd806732467,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb2,normal_to_abnormal,0,1,combined,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__combined/pcb2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,16cf9119b030d844b062c9c329a8853f1aecda697178bf94935eb56cb7c64122,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb2,normal_to_abnormal,0,1,global,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__global/pcb2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,7810d44e24cc2b86ef7aee0229bf3bf436b506a5b9d09619da040c0aa7d18a45,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb2,normal_to_abnormal,0,1,local,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__local/pcb2.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,a767b9eb3563a91dac14debf613cbc7405f19d66b6ea45573382327f1d5907cc,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
