scope,source_dataset,target_dataset,category,direction,source_label,target_label,loss_mode,attack_train_fraction,attack_train_image_count,evaluation_attacked_image_count,noise_file,noise_tensor_key,artifact_sha256,protocol_split_sha256,apply_only_to_clean_label,keep_opposite_label_clean,image_size,epsilon,step_size,optimization_steps,effective_batch_size,configured_micro_batch_size,application_order
per_category,visa,visa,chewinggum,abnormal_to_normal,1,0,global,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__global__chewinggum.pt,delta,d017cb48177a7fec2d339c8dc3729388f6d9728f7f13daca0c84fc2a6e5f6ec7,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,chewinggum,abnormal_to_normal,1,0,local,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__local__chewinggum.pt,delta,2f8dc93507b918fbfaf77974df789f78dc633f261ba55f641702b3b2fa0a7ca4,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,chewinggum,normal_to_abnormal,0,1,combined,1.0,25,25,noises/visa/f1/perturbations/per_category__normal_to_abnormal__combined__chewinggum.pt,delta,6d4a364a1a02a1887df3abe0ef1732c9700d0a8ad85b74edcaf78519bc7494cf,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,chewinggum,normal_to_abnormal,0,1,global,1.0,25,25,noises/visa/f1/perturbations/per_category__normal_to_abnormal__global__chewinggum.pt,delta,697004c7ef17e454dcada979977ad5767bbdad1ee88fd68190d0b986a4de49cb,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,chewinggum,normal_to_abnormal,0,1,local,1.0,25,25,noises/visa/f1/perturbations/per_category__normal_to_abnormal__local__chewinggum.pt,delta,2579570887923e71353571ccba3d9c420fd05b7384e0d0e02f0d40e14d9c0aad,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,fryum,abnormal_to_normal,1,0,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__combined__fryum.pt,delta,1d39c55c902f3aaf263941aaac8f3ada6a477f5583221fe0b816d116c19484d2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,fryum,abnormal_to_normal,1,0,global,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__global__fryum.pt,delta,ee7c6409804d95160f52b176bfdea9da6835ece1dcc0869cb33bbec51599ccdd,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,fryum,abnormal_to_normal,1,0,local,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__local__fryum.pt,delta,171f5ce7e67de675e5fbf513aa479a0b38fc08a2b90c9ad5d06e9a3d82137523,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,fryum,normal_to_abnormal,0,1,combined,1.0,25,25,noises/visa/f1/perturbations/per_category__normal_to_abnormal__combined__fryum.pt,delta,15c9f6ffa1cc2fb2f38bb58a5e3861693cfa4abf9501a14d08d9b190bdb261d8,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,fryum,normal_to_abnormal,0,1,global,1.0,25,25,noises/visa/f1/perturbations/per_category__normal_to_abnormal__global__fryum.pt,delta,f7790c867dc98561d0e65c47eabdf163f44385af2a623656dc217a4d529eb585,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,fryum,normal_to_abnormal,0,1,local,1.0,25,25,noises/visa/f1/perturbations/per_category__normal_to_abnormal__local__fryum.pt,delta,206abb803aeb3f400aab15efa27e88ecc0fbcb2bf6bc0a21e653dd91f2327016,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni1,abnormal_to_normal,1,0,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__combined__macaroni1.pt,delta,195418d66eb93f7e4d2b5fe4d18c73f3dee5507f86652cdd2302bebabb909735,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni1,abnormal_to_normal,1,0,global,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__global__macaroni1.pt,delta,45c198c0bf8414f093f7cf3d66584d0f09aab2d6d1fe5888fdf8f66d88529a4e,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni1,abnormal_to_normal,1,0,local,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__local__macaroni1.pt,delta,fc3a5b9d226d5014b17a0d93f4683bc12255abf879e1921dfc62e80ddcf11afa,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni1,normal_to_abnormal,0,1,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__combined__macaroni1.pt,delta,e8d3283b56c27a964c7af8810264661cebd13dc780cfc67d75ba6bec3372ee76,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni1,normal_to_abnormal,0,1,global,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__global__macaroni1.pt,delta,e06a4f13dc6c2c639f80fdd21b014b94e60be7ba8366061346e9628b871cb20d,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni1,normal_to_abnormal,0,1,local,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__local__macaroni1.pt,delta,98d67390f66d53010adc52936eb87b1168807026cbf09808894d0a5982784ac1,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni2,abnormal_to_normal,1,0,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__combined__macaroni2.pt,delta,8e49605b0a2d161d46f963615d1d12a8917699f97e22fbfeab4fc7ae456efcb4,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni2,abnormal_to_normal,1,0,global,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__global__macaroni2.pt,delta,9a8da65f49c284e232f5a187658f81ec1f0c613a1365958495fc6d5da00d32d2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni2,abnormal_to_normal,1,0,local,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__local__macaroni2.pt,delta,b425667b9f2eaaf2a35ec2aaa0051fd04125fe61d22045257e99598a1830e0fe,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni2,normal_to_abnormal,0,1,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__combined__macaroni2.pt,delta,99624c60c9392d5164ddf1d97348cade56acaef192885e5cca28b93ab011314b,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni2,normal_to_abnormal,0,1,global,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__global__macaroni2.pt,delta,0f14495dde1a03e7a4119b59c4e394c85fa93d43a4e04c55ba58e0f3d0c4546f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,macaroni2,normal_to_abnormal,0,1,local,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__local__macaroni2.pt,delta,8592641acc84d3f608e9d3ebf38ad0bdc84420139c5f26990916a8083c19c8e7,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb1,abnormal_to_normal,1,0,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__combined__pcb1.pt,delta,f172c184b802b53d12fda2e08c6295d1fa2782f4cbf0dfe1ed348faf11d173b6,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb1,abnormal_to_normal,1,0,global,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__global__pcb1.pt,delta,38fcb22102bbcafb24f880157d9def1d9daa00c45253d3465861fe699a449bf2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb1,abnormal_to_normal,1,0,local,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__local__pcb1.pt,delta,c3704fe323986f4b337944b36b60c8b0b4562a1a58fd98493815551ffc974e58,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb1,normal_to_abnormal,0,1,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__combined__pcb1.pt,delta,d9f290ddf2577db51a11879ddb6377dc01ce6c579dd33fbed99c6c94e54a7fad,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb1,normal_to_abnormal,0,1,global,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__global__pcb1.pt,delta,6f5c177f549b2880d8c53d2597b00b3994767c377a3731675ef7a25b9c8b4c97,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb1,normal_to_abnormal,0,1,local,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__local__pcb1.pt,delta,777b6c3084962cf61524678ee6af603ccfd6768ea8ac6b3a5454a9108beeb1dc,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb2,abnormal_to_normal,1,0,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__combined__pcb2.pt,delta,b2c2eb28c1071b178561d77ad2b9a9aaedb1ca84534b57008416da1e1acd9979,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb2,abnormal_to_normal,1,0,global,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__global__pcb2.pt,delta,0c26b94537f39a4652f9fa824eca2f26c93129bf0714cc140aa474317e9c1e9f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb2,abnormal_to_normal,1,0,local,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__local__pcb2.pt,delta,69ffbed0cf92a79582172212cc43e4ac83322a099927b2d9784409bff38fb8b8,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb2,normal_to_abnormal,0,1,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__combined__pcb2.pt,delta,e785268688a0df5d46d8246091e20acd6e89f98549892ec98d64d43ca2b53f27,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb2,normal_to_abnormal,0,1,global,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__global__pcb2.pt,delta,a22eaa98329fd636a5312e217bc78792278134a6ae42a7ba77894b974682df3e,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb2,normal_to_abnormal,0,1,local,1.0,50,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__local__pcb2.pt,delta,77cffe47b820075c67fc7154f8d3cd382a9aba9ca3a62e07b5f47b3913d8c05b,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb3,abnormal_to_normal,1,0,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__combined__pcb3.pt,delta,bc445777fe9aa95589c378b0612a9677fd458c5e3a8c53c8bcbc5fba8ce66f6a,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb3,abnormal_to_normal,1,0,global,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__global__pcb3.pt,delta,55b453273c7626672a83fefd3997c8ff8c3d781bc2cd567d368523006a7c5824,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb3,abnormal_to_normal,1,0,local,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__local__pcb3.pt,delta,9710b949da791ba60f6e060149351ba035dbfb602460986ff5b4ddb7a9d306a2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb3,normal_to_abnormal,0,1,combined,1.0,51,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__combined__pcb3.pt,delta,11123b245930828b3b8abd80c353218e44788b78a6556a6a90930fd337e6e7c0,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb3,normal_to_abnormal,0,1,global,1.0,51,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__global__pcb3.pt,delta,a30c322bf97e69bba37873eb77ede2270ecc14a90b1db2ab6418099aede1a0e7,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb3,normal_to_abnormal,0,1,local,1.0,51,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__local__pcb3.pt,delta,a01a89470010bd9aab1701fbbc2d033917911739ef12c8f8484456fbf734e126,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb4,abnormal_to_normal,1,0,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__combined__pcb4.pt,delta,f57edd9e184ed1ffe5727ed86af9ad00348992fe15aa69a2693dc1a9fde3b52b,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb4,abnormal_to_normal,1,0,global,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__global__pcb4.pt,delta,d33dad034c5feae399722c187e458ed040872f7874b5c54314e6fa0a50da5af9,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb4,abnormal_to_normal,1,0,local,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__local__pcb4.pt,delta,b9fee61c3512af48e42747267a3fdb815202926b0ecc9a4cd116a7a6e2e88e20,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb4,normal_to_abnormal,0,1,combined,1.0,51,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__combined__pcb4.pt,delta,f139a6db9e398694a02231fc0f5ee4539ec5b93219344ae1a25af2563c1e6142,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb4,normal_to_abnormal,0,1,global,1.0,51,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__global__pcb4.pt,delta,e0a8ea19fabf2d959e14fb6998cd9dfc23c79f163dac4b15f55c2ac9a503d6c2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pcb4,normal_to_abnormal,0,1,local,1.0,51,50,noises/visa/f1/perturbations/per_category__normal_to_abnormal__local__pcb4.pt,delta,2f031cb2c76338e1d9e4edd60dfa2a961b847c9e9935b6dcd27a6a25e3d3fc35,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pipe_fryum,abnormal_to_normal,1,0,combined,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__combined__pipe_fryum.pt,delta,f49ce8e809d5f6aa87c1aee6997bf138bc34782dffd2616e062ce0bc59fa377d,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pipe_fryum,abnormal_to_normal,1,0,global,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__global__pipe_fryum.pt,delta,a5aaa015b623a63cd84829858d0df2fdd96b8c1b7c9d38e8c0cac3399820f622,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pipe_fryum,abnormal_to_normal,1,0,local,1.0,50,50,noises/visa/f1/perturbations/per_category__abnormal_to_normal__local__pipe_fryum.pt,delta,594c8c78d0beddc24082d0d00dd1ba4643542e6f59d8c3821d5553313b460fee,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,1,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pipe_fryum,normal_to_abnormal,0,1,combined,1.0,25,25,noises/visa/f1/perturbations/per_category__normal_to_abnormal__combined__pipe_fryum.pt,delta,0aa4aa4d185c93d85054a8e9f4df2ae0b381b08eaac4787165c4e23618a28d5e,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pipe_fryum,normal_to_abnormal,0,1,global,1.0,25,25,noises/visa/f1/perturbations/per_category__normal_to_abnormal__global__pipe_fryum.pt,delta,54a6c0eb757c5eacb6e46fd807cae0fab1d3ee1be60713000eb772a11e762f9e,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
per_category,visa,visa,pipe_fryum,normal_to_abnormal,0,1,local,1.0,25,25,noises/visa/f1/perturbations/per_category__normal_to_abnormal__local__pipe_fryum.pt,delta,4cbd6739bbfadcad045831a65c630c5d0d19a3e3fe0a1ec5ff071740f7f628ef,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,0,True,518,0.03137254901960784,0.00392156862745098,64,8,2,"load RGB [0,1] -> resize 518x518 -> clamp(clean + delta,0,1) -> target model default preprocessing"
